citekey,fig_no,form,plot_type,has_defect,"hand-picked or k-of-N example, rule unstated",n or counts not shown,"axis broken, truncated or pinned",axes not comparable across panels,bar or mean standing in for a distribution,"no dispersion, error bar, CI or test",pooled where per-system was needed,two measures on one axis,claim with no quantitative panel,oracle-selected model displayed,failures not shown beside successes,other / uncategorised,hides
vo2026fiducials,2,RENDER,structure render (radial arrangement),1,0,0,0,0,0,0,0,0,0,0,0,1,"No resolution, FSC or map-model statistic is printed on any panel; all deferred to Extended Data Tables 1–2 (not in PDF). Map contour levels not given, so the visual weight of each density is uncalibrated."
vo2026fiducials,3A-I,RENDER,structure render,1,0,0,0,0,0,0,0,0,1,0,0,0,"**The figure titled ""…Yet are Poorly Predicted by Co-Folding Models"" contains no quantitative panel at all.** Only one co-folding model is shown (Boltz-2); Chai-1 and OF3 results, and any RMSD distribution across models or seeds, are deferred to Extended Data Fig. 4b,c (not in PDF). ""The top"" predic"
vo2026fiducials,"4A,C-E",RENDER,structure render,1,0,0,0,0,0,1,0,0,0,0,0,0,"Panel a is the sole evidence that BB3 was ""predicted rigid"" and BB5 ""predicted flexible"", shown as pLDDT-coloured spaghetti with no spread metric and no threshold — the prospective filter's decision rule is never made numeric anywhere in the paper."
vo2026fiducials,4B,RENDER,grid of small multiples (2D class averages),1,0,0,0,0,0,0,0,0,0,0,0,1,"Number of classes shown vs computed is not given, nor particle counts per class, so ""sufficiently rigid for alignment"" vs ""not"" is a visual judgement on a curated selection of class averages."
vo2026fiducials,"5A,C-G",RENDER,structure render,1,0,0,0,0,0,0,0,0,1,0,0,0,"**The paper's central conformational claim has no quantitative panel.** ""Almost complete outward movement of TM6 even in the absence of G-protein"" and ""less than 1 Å further outward at most positions"" (p8) are supported only by coloured overlays; no per-residue displacement plot, no RMSD, no error. "
vo2026fiducials,5B,PLOT,line (density/histogram trace),1,0,1,0,0,0,0,1,0,0,0,0,0,"**The measure axis is labelled only ""Population"" with no tick values and no units**, so the two distributions cannot be compared in magnitude, only in shape; no n per bin, no replicate spread, no error band, and no indication whether replicates were pooled. The dashed ""fully open""/""fully closed"" ref"
wallner2023afsample,1A,PLOT,line,1,0,0,0,0,0,1,0,0,0,0,0,0,"**Group tick labels are printed at a size that is illegible in the published figure**, so only the two starred groups can be identified and the reader cannot see who else is near the top or how close they are; **the number of targets behind each average is never given, on the panel or in the text**;"
wallner2023afsample,1B,PLOT,scatter,1,0,1,0,0,0,0,0,0,0,0,0,0,"**n is not stated anywhere**, so the reader must count labelled dots to learn the size of the benchmark; the ""eight targets showing considerable improvements with >0.4 DockQ units"" claimed on p2 is **not marked on the panel** — no threshold band, no highlighting, no count annotation; overlapping ID "
wallner2023afsample,1C+1E,PLOT,scatter,1,0,0,1,0,0,0,0,0,0,0,0,0,"**Severe overplotting: ~6000 opaque points per panel in a panel roughly a quarter the area of 1B, with no transparency, no density encoding and no marginal distribution** — the 3 points (H1144) and 38 points (T1187o) that the entire ""you need 6000 samples"" argument rests on are visually indistinguis"
wallner2023afsample,1D+1F,RENDER,structure render,1,0,0,0,0,0,0,0,0,0,0,1,0,"**One model of ~6000 shown per target, selected by `ranking_confidence`** — the ensemble spread that is the paper's subject is invisible; no scale bar, no per-interface DockQ breakdown for the multi-interface case, and the wrong-domain-orientation failure mode described in the text (p3) is never ren"
waymentsteele2024cluster,1A-C,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,1D,SCHEMATIC,schematic,1,0,1,0,0,0,0,0,0,0,0,0,0,"t-SNE panel carries real cluster data but is presented decoratively — no axis labels, no cluster count, no n"
waymentsteele2024cluster,1E,RENDER,structure render,1,0,0,0,0,0,0,0,0,0,0,0,1,"**Yes** — the five shown are pre-filtered to be within 3 Å of the crystal structures and only then ranked by plDDT (p3), so the render displays the successes and hides the rest of the distribution; the reference structures are not overlaid"
waymentsteele2024cluster,1F,PLOT,scatter,1,0,1,1,0,0,0,0,0,0,0,0,0,"n not printed on the panels (only in the Extended Data Fig. 2e caption, p14); both axes truncated at 15 Å; plDDT colour bar clipped at 50 and 90"
waymentsteele2024cluster,2A,PLOT,tree (see `unresolved` — no matching v2 form),1,0,1,0,0,0,0,0,0,1,0,0,0,"**Yes** — the claim that both states are ""distributed in clusters across the KaiB family"" (p1) has no quantitative panel: no counts per clade, no confidence distribution, no accuracy anywhere except the 4 variants in 2B"
waymentsteele2024cluster,2B-C,RENDER,structure render,1,0,0,0,0,0,0,0,0,1,0,0,0,"Literature state is given as a text label, not as a structural comparison; no RMSD to the L. pneumophila FS crystal structure is shown"
waymentsteele2024cluster,2D,PLOT,bar/line,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,2E-F,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,3A,PLOT,bar,1,0,0,0,0,0,0,0,0,0,0,0,1,Number of clusters behind each enrichment value is not reported anywhere
waymentsteele2024cluster,3B,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,3C-D,PLOT,2D spectrum (contour scatter),0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,3E,PLOT,bar,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,3F,PLOT,bar,1,0,0,0,0,1,0,0,0,0,0,0,0,"n = 5 is stated in the caption, so not hidden — but the bar does hide the per-residue spread behind a single s.e.m."
waymentsteele2024cluster,"4A,4C",RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,"4B,4D",PLOT,scatter,1,0,1,1,0,0,0,0,0,1,0,0,0,"**Yes** — the claim ""with high confidence"" (p6) has no quantitative axis: plDDT appears only as a clipped colour, no RMSD-to-reference axis, no n, no axis units on the PCs"
waymentsteele2024cluster,5A,SCHEMATIC,schematic,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,5B,PLOT,scatter,1,0,1,0,0,0,0,0,0,0,0,0,0,"**Yes** — 2 of 628 screened families are plotted; the screen-wide distribution that justifies ""For most of the protein families screened, an increase in r.m.s.d. corresponded to a decrease in plDDT"" (p6) is never shown; no n, no selection threshold drawn"
waymentsteele2024cluster,5C,PLOT,scatter,1,0,0,0,0,0,0,0,0,1,0,0,0,"State boundaries are drawn by eye; no cluster assignment, no separation statistic on this panel"
waymentsteele2024cluster,5D-E,RENDER,structure render,1,0,0,0,0,0,0,0,0,1,0,0,0,Top five by plDDT only; no RMSD spread within each state shown
waymentsteele2024cluster,ED1A,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED1B-C,PLOT,heatmap,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED2A-B,PLOT,line,1,0,0,0,0,0,0,0,0,0,0,0,1,X-axis shown only to ~9 in both panels although the sweep ran to 20 (p9) — the reader cannot see the large-epsilon regime the text argues about
waymentsteele2024cluster,ED2C,PLOT,scatter,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED2D,PLOT,scatter,1,0,0,1,0,0,0,0,0,0,0,0,0,Axes truncated to 2–10 Å; the number of models per epsilon is not given
waymentsteele2024cluster,ED2E,PLOT,box,1,0,0,1,0,0,0,0,0,0,0,0,0,"y-axis starts at 30, not 0 (defensible for plDDT); per-class n not broken out, only per-method totals"
waymentsteele2024cluster,ED3A,PLOT,heatmap,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED3B,PLOT,scatter + marginal density,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED3C,PLOT,heatmap,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED3D,PLOT,scatter + trend,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED4A,PLOT,2D spectrum,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED4B,PLOT,grid of small multiples,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED4C,SCHEMATIC,schematic,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED4D-E,PLOT,line,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED5A,PLOT,scatter,1,0,0,0,0,0,0,0,0,0,0,0,1,"Quadruple mutants and above are unlabelled by construction (""Quadruple-mutants and greater are not labelled by residue mutation"", p17), so the reader cannot identify which higher-order combinations also switched"
waymentsteele2024cluster,ED5B,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED6A-B,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED6C,RENDER,structure render,1,0,1,0,0,0,0,0,0,1,0,0,0,"**Yes** — the negative result (""AF-Cluster was unable to predict the oligomeric state"", p5) is shown only as renders; no RMSD landscape, no plDDT distribution, no n for these three proteins anywhere"
waymentsteele2024cluster,ED7A,PLOT,scatter,1,0,0,1,0,0,0,0,0,0,0,0,0,x-axis truncated to 1.5 units — the alternative state (the point of the figure) cannot be on this axis; the caption does not state the RMSD units
waymentsteele2024cluster,ED7B,PLOT,box,1,0,1,0,0,0,0,0,0,0,0,0,0,"Per-class n not given, only the total"
waymentsteele2024cluster,ED7C,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED7D,SCHEMATIC,schematic,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED7E,PLOT,scatter + marginal histogram,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED7F,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,"ED8A,8C",PLOT,grid of small multiples,1,0,0,1,0,0,0,0,0,1,0,0,0,"n per homologue never reported; axes truncated at 15 Å; the 6-vs-4 split is asserted from these panels with no threshold stated for ""sampled an analogous alternative fold"" (p6)"
waymentsteele2024cluster,"ED8A,8B",RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED9,PLOT,tree (see `unresolved`),1,0,0,0,0,0,1,0,0,1,0,0,0,"The claim ""the closest homologues to the alternative state are dispersed across the tree"" (p11) has no dispersion statistic; the reader must judge by eye"
waymentsteele2024cluster,ED10A,SCHEMATIC,schematic (alignment listing + render),0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED10B,PLOT,heatmap,0,0,0,0,0,0,0,0,0,0,0,0,0,
waymentsteele2024cluster,ED10C,PLOT,grid of small multiples,1,0,0,0,0,0,0,0,0,0,0,0,1,"Correct/incorrect is a single X glyph per sub-panel; no summary bar or count panel anywhere, so the 10/12 vs 8/12 headline (p7) has to be counted off the grid by hand"
waymentsteele2025reply,1A,PLOT,bar,1,0,1,0,0,0,0,0,0,0,0,0,0,"**Stacked bar with no printed n or percentage**: the load-bearing ""roughly only 50% are predicted in the FS state using single sequences"" (caption, p3) must be eyeballed as a segment ratio. No uncertainty shown"
waymentsteele2025reply,1B-C,PLOT,line,1,0,0,0,0,0,0,0,0,0,0,0,1,A black leader line from panel C to the boxed Model-3 render crosses the plotting area and obscures the model-3 and model-4 traces between recycles 4 and 7
waymentsteele2025reply,1D-E,RENDER,structure render,1,0,0,0,0,0,0,0,0,1,1,0,0,"**The displayed recycle is chosen by the oracle**: ""Models were selected at the recycle at which any model from single-sequence mode obtains the lowest RMSD to our solved NMR structure"" (caption, p4) — the frame most favourable to the arm being criticised, but reference-selected all the same. **No R"
waymentsteele2025reply,"2A,2C-D",PLOT,scatter,1,0,0,1,1,0,0,0,0,0,0,0,0,"**The three panels the argument compares are on different axis ranges** — A runs 0–15 Å on both axes, C runs 0–12, D runs 0–10 — so the eye cannot compare cloud positions across the comparison the figure exists to make. **pLDDT colour scale clipped at 50 and 90** on a 0–100 metric, hiding the tails."
waymentsteele2025reply,2B,TREE,tree,1,0,1,0,0,0,0,0,0,0,0,0,0,"Leaf count never stated; the two trees are drawn at a size where individual leaves are unresolvable, so the ""clusters across the family"" claim (p5) rests on colour texture rather than countable leaves"
waymentsteele2025reply,3,PLOT,box + point,1,0,0,1,0,0,0,0,1,0,0,0,0,"**n = 1 points plotted on the same axis as n = 25 distributions**, which is the very asymmetry the figure is criticising — the figure reproduces the defect in order to name it, and does not mark the single points as n = 1 in the axis labels. **The y-axis is truncated to ~53–75 pLDDT**, expanding dif"
waymentsteele2025reply,4A,SCHEMATIC,schematic,0,0,0,0,0,0,0,0,0,0,0,0,0,—
waymentsteele2025reply,4B,PLOT,line,1,0,1,0,0,0,0,0,0,0,0,0,0,"**The two panels carry 5 and 50 lines respectively with no per-panel n stated in the caption**, so the shuffled panel looks noisier partly because it is ten times more densely drawn. The replicate count is recoverable only from the Methods command line on p12"
waymentsteele2025reply,4C,RENDER,structure render,1,1,1,0,0,0,0,0,0,1,0,0,0,"**A qualitative claim with no quantitative panel of its own**: ""after shuffling no meaningful structures are obtained"" (caption, p10) is a visual judgement; the quantitative version of this comparison lives in D–E and is restricted to the same 2 of 49 clusters. The overlay count is not stated in the"
waymentsteele2025reply,4D-E,PLOT,scatter,1,1,1,0,0,0,0,0,0,0,0,0,0,"**2 of 49 RfaH and 2 of 32 Mad2 clusters are shown**, chosen as clusters that had already predicted a known state (p9); the other 77 are relegated to Figs D1–D2 at unreadable size. **The grey background layer's n is never given** anywhere in the paper, and it is the denominator that makes the colour"
waymentsteele2025reply,5,PLOT,box + point,1,1,0,0,0,0,0,0,0,0,0,0,0,"**13 of 81 clusters are plotted, selected by having already returned one state in >50% of samples** — the 68 clusters that did not meet that criterion are absent, so the ""all but one suffered"" headline is conditional on a selection made after the sampling. The selection is inspectable only via Figs "
waymentsteele2025reply,A1-A,RENDER,structure render,0,0,0,0,0,0,0,0,0,0,0,0,0,—
waymentsteele2025reply,A1-B,MATRIX,heatmap,1,0,0,0,0,0,0,0,0,0,0,0,1,"The overlaid coverage line has no axis of its own, so its values cannot be read; the argument (""Sequence coverage of the alternatively spliced sequence in BCCIP-alpha is minimal"", caption p13) rests on the visual sparsity of the right-hand region rather than a printed depth"
waymentsteele2025reply,B1,RENDER,structure render,1,0,0,0,0,0,0,0,0,1,0,0,0,"Identity is asserted visually — ""The outputs are identical and superimpose, without need to align"" (caption, p14) — with **no RMSD or pLDDT number**, and the protein is unnamed (""a random protein with low MSA coverage"", p14), so the check cannot be repeated"
waymentsteele2025reply,B2,PLOT,box + point,1,0,0,1,0,0,0,0,0,0,0,0,0,"y-axis truncated to ~0.645–0.855, which magnifies a ~0.05 pLDDT-fraction difference into most of the panel height. Seed count is in the Methods (p14), not the caption"
