item,experiment,arm,receptor_set,enumeration,receptor_slug,receptor_uniprot,receptor_organism,receptor_cluster,chain_a_source,chain_a_sha256,chain_b_construct,n_shared_draws,registry_matches,chain_b_family_rule,cognate_evidence_class,supplied_partner_family,supplied_partner_subtype,reference_tip_subtype,supplied_partner_independence,cognate_vs_reference_agree,tier,chain_b_len,chain_b_len_family_dependent,chain_b_sha256,chain_c,n_chains,partner_msa,receptor_msa,ligand,backbones,n_pooled,n_percell,predictions_pooled,predictions_percell,note
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,ct21@ala_pos19,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,06631c7a7dc1b6b4ef3ea319523b0326ebc13602bffc4a1e8c2099b13e17703e,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,ACM4,P08173,Homo sapiens (Human),001_001_002,seqrec_trimmed.fasta:1-479,f70d1259f715e6623d47df37bf5b8b7588be8a29df97c3395ddcf28f3c3d0593,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,APJ,P35414,Homo sapiens (Human),001_002_002,seqrec_trimmed.fasta:1-380,7c44a5c602ed3747f888e66d3e0d1e9f5f7ad40194536c4cf2fd76611124e520,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,C5AR1,P21730,Homo sapiens (Human),001_002_006,seqrec_trimmed.fasta:1-350,dc48c194272465c04ae4727f3710ca1c75b6ca77006ea1730ed45ea75035d730,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,CCR2,P41597,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-374,7a8225f899d150aefb4994c9753cd58af00aca868a6f56174a715efaf972a04c,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,CNR2,P34972,Homo sapiens (Human),001_004_005,seqrec_trimmed.fasta:1-360,c497f29417b886ff019812f69b1ed95fa872225c9180283496bec6d9ca65f664,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,DRD3,P35462,Homo sapiens (Human),001_001_004,seqrec_trimmed.fasta:1-400,0c28b2bbcd26288e922995658ec906ad6b2d7c80ca8acd4f6764079f94edb811,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,EDNRB,P24530,Homo sapiens (Human),001_002_007,seqrec_trimmed.fasta:41-442,f8dd6d741c229fcbe1124d4623ff1b0a7ffdfd2a75986b7ac3a5d4e4a7778b17,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,HRH3,Q9Y5N1,Homo sapiens (Human),001_001_005,seqrec_trimmed.fasta:1-445,d9bd4f76c847dbfb30349bd8e54ce8b6d7ca09d13b5792037019772c050843f8,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,PD2R2,Q9Y5Y4,Homo sapiens (Human),001_004_008,seqrec_trimmed.fasta:1-395,9800e73d5db87c78c7b5350307ddf15012927fada0dd1e50787a7b179a0908ce,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,ct21@ala_pos20,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,f5aae0475fb1e819bb9d0309392d1bb7fc657a97187fda227f7763eabf85c9de,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,ACM4,P08173,Homo sapiens (Human),001_001_002,seqrec_trimmed.fasta:1-479,f70d1259f715e6623d47df37bf5b8b7588be8a29df97c3395ddcf28f3c3d0593,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,APJ,P35414,Homo sapiens (Human),001_002_002,seqrec_trimmed.fasta:1-380,7c44a5c602ed3747f888e66d3e0d1e9f5f7ad40194536c4cf2fd76611124e520,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,C5AR1,P21730,Homo sapiens (Human),001_002_006,seqrec_trimmed.fasta:1-350,dc48c194272465c04ae4727f3710ca1c75b6ca77006ea1730ed45ea75035d730,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,CCR2,P41597,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-374,7a8225f899d150aefb4994c9753cd58af00aca868a6f56174a715efaf972a04c,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,CNR2,P34972,Homo sapiens (Human),001_004_005,seqrec_trimmed.fasta:1-360,c497f29417b886ff019812f69b1ed95fa872225c9180283496bec6d9ca65f664,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,DRD3,P35462,Homo sapiens (Human),001_001_004,seqrec_trimmed.fasta:1-400,0c28b2bbcd26288e922995658ec906ad6b2d7c80ca8acd4f6764079f94edb811,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,EDNRB,P24530,Homo sapiens (Human),001_002_007,seqrec_trimmed.fasta:41-442,f8dd6d741c229fcbe1124d4623ff1b0a7ffdfd2a75986b7ac3a5d4e4a7778b17,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,HRH3,Q9Y5N1,Homo sapiens (Human),001_001_005,seqrec_trimmed.fasta:1-445,d9bd4f76c847dbfb30349bd8e54ce8b6d7ca09d13b5792037019772c050843f8,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,PD2R2,Q9Y5Y4,Homo sapiens (Human),001_004_008,seqrec_trimmed.fasta:1-395,9800e73d5db87c78c7b5350307ddf15012927fada0dd1e50787a7b179a0908ce,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10,E1.5,ala_scan,G10_SCAN(provisional),per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,ct21@ala_pos21,1,5,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,7458c475b14246d29362b6ae230aa39255ef17a9ed07fd66e4a129e983380c58,-,2,off,on (default),none,boltz2,20,20,20,20,"21 single-alanine substitutions on a 21-residue chain. Runs MSA-free, which is the primary condition anyway -- so the masters2025physics retrieval null cannot be the explanation of a null here, by construction. Audit and ship the partner MSA per arm"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,ACM4,P08173,Homo sapiens (Human),001_001_002,seqrec_trimmed.fasta:1-479,f70d1259f715e6623d47df37bf5b8b7588be8a29df97c3395ddcf28f3c3d0593,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,APJ,P35414,Homo sapiens (Human),001_002_002,seqrec_trimmed.fasta:1-380,7c44a5c602ed3747f888e66d3e0d1e9f5f7ad40194536c4cf2fd76611124e520,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,C5AR1,P21730,Homo sapiens (Human),001_002_006,seqrec_trimmed.fasta:1-350,dc48c194272465c04ae4727f3710ca1c75b6ca77006ea1730ed45ea75035d730,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,CCR2,P41597,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-374,7a8225f899d150aefb4994c9753cd58af00aca868a6f56174a715efaf972a04c,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,CNR2,P34972,Homo sapiens (Human),001_004_005,seqrec_trimmed.fasta:1-360,c497f29417b886ff019812f69b1ed95fa872225c9180283496bec6d9ca65f664,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,DRD3,P35462,Homo sapiens (Human),001_001_004,seqrec_trimmed.fasta:1-400,0c28b2bbcd26288e922995658ec906ad6b2d7c80ca8acd4f6764079f94edb811,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,EDNRB,P24530,Homo sapiens (Human),001_002_007,seqrec_trimmed.fasta:41-442,f8dd6d741c229fcbe1124d4623ff1b0a7ffdfd2a75986b7ac3a5d4e4a7778b17,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,HRH3,Q9Y5N1,Homo sapiens (Human),001_001_005,seqrec_trimmed.fasta:1-445,d9bd4f76c847dbfb30349bd8e54ce8b6d7ca09d13b5792037019772c050843f8,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
G10b,E1.5,gi_to_gs_series,G10_SCAN(provisional),per_receptor,PD2R2,Q9Y5Y4,Homo sapiens (Human),001_004_008,seqrec_trimmed.fasta:1-395,9800e73d5db87c78c7b5350307ddf15012927fada0dd1e50787a7b179a0908ce,ct21@gi2gs_sub01,1,1,explicit,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,21,no,"resolved, explicit (see g1_partner_registry.tsv)",-,2,off,on (default),none,boltz2,20,20,20,20,"the Gi->Gs substitution series. THE CATALOGUE SAYS 11; recomputed, Gi1 and Gs ct21 differ at 15 positions (11 is the ct15 number, 9 is the ct11 number). 15 single substitutions, not 11"
